time_unix,CPU usage [%],terraform-worker-1:9100_memory_percentage,terraform-worker-1:8080_network
1715004027,4.94703490187827,15.0752795655028,0
1715004037,4.47610893958723,15.0796796703648,0
1715004047,4.47610893958723,15.0796796703648,0
1715004057,4.60175438596516,15.0425351808271,0
1715004067,4.66173802898875,15.0335673718841,0
1715004077,4.66173802898875,15.0335673718841,0
1715004087,4.62247235955381,13.9620580383587,0
1715004097,4.69966561285973,13.9754734803003,0
1715004107,4.69966561285973,13.9754734803003,0
1715004117,4.65263157894738,13.9870378263932,0
1715004127,4.67334973105479,13.9978292148952,0
1715004137,4.67334973105479,13.9978292148952,0
1715004147,4.63333333333539,14.0083354345773,0
1715004157,4.66666666666443,14.0193844756096,0
1715004167,4.66666666666443,14.0193844756096,0
1715004177,4.63542233185004,14.0307462017514,0
1715004187,4.69156248574466,14.0408321726462,0
1715004197,4.69156248574466,14.0408321726462,0
1715004207,4.642439851088,14.0508606094808,0
1715004217,4.68563047589499,14.0652441245217,0
1715004227,4.68563047589499,14.0652441245217,0
1715004237,4.61545479107271,14.0796551558522,0
1715004247,4.66315789473397,14.0914521396667,0
1715004257,4.66315789473397,14.0914521396667,0
1715004267,4.62982456140286,14.1032216071915,0
1715004277,4.67050992803084,14.1155689167988,0
1715004287,4.67050992803084,14.1155689167988,0
1715004297,4.6350877192946,14.1279087219634,0
1715004307,4.6722643078439,14.1407288114564,0
1715004317,4.6722643078439,14.1407288114564,0
1715004327,4.62531184538823,14.15103991563,0
1715004337,4.49791051898777,14.1627393416903,0
1715004347,4.49791051898777,14.1627393416903,0
1715004357,4.41052631578738,14.1781359564862,0
1715004367,4.53684210526583,14.1970871756079,0
1715004377,4.53684210526583,14.1970871756079,0
1715004387,4.46349311054826,14.2242732697757,0
1715004397,4.58947368421051,14.2477846885356,0
1715004407,4.58947368421051,14.2477846885356,0
1715004417,4.57051027890837,14.2720065278645,0
1715004427,4.58036694865471,14.2951952555913,0
1715004437,4.58036694865471,14.2951952555913,0
1715004447,4.55614035087836,14.3168780918303,0
1715004457,4.56140350877091,14.3378455045387,0
1715004467,4.56140350877091,14.3378455045387,0
1715004477,4.51052631579092,14.3581475233338,0
1715004487,4.55580545896514,14.3783519843747,0
1715004497,4.55580545896514,14.3783519843747,0
1715004507,4.48103690864409,14.3989716912412,0
1715004517,4.54068582215438,14.4194763299874,0
1715004527,4.54068582215438,14.4194763299874,0
1715004537,4.5228070175455,14.4400810279686,0
1715004547,4.54385964912283,14.4610209243872,0
1715004557,4.54385964912283,14.4610209243872,0
1715004567,4.53299836140107,14.4818432512047,0
1715004577,4.55438596491166,14.5027256135632,0
1715004587,4.55438596491166,14.5027256135632,0
1715004597,4.52105263158079,14.5236204833261,0
1715004607,4.56842105263421,14.5444252997775,0
1715004617,4.56842105263421,14.5444252997775,0
1715004627,4.51787888463341,14.5652826473272,0
1715004637,4.55438596491437,14.5861249859917,0
1715004647,4.55438596491437,14.5861249859917,0
1715004657,4.44594931245729,14.6025472079471,0
1715004667,4.57368421052963,14.6147269183357,0
1715004677,4.57368421052963,14.6147269183357,0
1715004687,4.46633146081296,14.6263362910843,0
1715004697,4.48913855837974,14.63291518579,0
1715004707,4.48913855837974,14.63291518579,0
1715004717,4.46491228070078,14.6398042641243,0
1715004727,4.50317369534632,14.6409149216336,0
1715004737,4.50317369534632,14.6409149216336,0
1715004747,4.45789473684433,14.6433738773354,0
1715004757,4.49649122806853,14.6464882210269,0
1715004767,4.49649122806853,14.6464882210269,0
1715004777,4.44912280701893,14.6523041640651,0
1715004787,4.52631578947245,14.6586579254919,0
1715004797,4.52631578947245,14.6586579254919,0
1715004807,4.44736842105079,14.6659472407666,0
1715004817,4.44561403508751,14.6734766982053,0
1715004827,4.44561403508751,14.6734766982053,0
1715004837,4.41754385964894,14.6810311704529,0
1715004847,4.46491228070253,14.6888858204057,0
1715004857,4.46491228070253,14.6888858204057,0
1715004867,4.42138799512988,14.6967529777628,0
1715004877,4.4385964912258,14.7039047115893,0
1715004887,4.4385964912258,14.7039047115893,0
1715004897,4.41261609608021,14.7111540031699,0
1715004907,4.45614035087953,14.717297640203,0
1715004917,4.45614035087953,14.717297640203,0
1715004927,4.44176997112203,14.7233387165202,0
1715004937,4.44561403508504,14.7282741382899,0
1715004947,4.44561403508504,14.7282741382899,0
1715004957,4.31754385964868,14.7331470230377,0
1715004967,4.32489710562212,14.733179542289,0
1715004977,4.32489710562212,14.733179542289,0
1715004987,4.40384419704211,14.7308106398988,0
1715004997,4.43191427398703,14.7301452459856,0
1715005007,4.43191427398703,14.7301452459856,0
1715005017,4.40735295665547,14.728676876711,0
1715005027,4.47368421052816,14.7271109496822,0
1715005037,4.47368421052816,14.7271109496822,0
1715005047,4.45438596491251,14.7254974945167,0
1715005057,4.49507194711555,14.7234362742744,0
1715005067,4.49507194711555,14.7234362742744,0
1715005077,4.45087719298293,14.721415077726,0
1715005087,4.51578947368737,14.7188985879641,0
1715005097,4.51578947368737,14.7188985879641,0
1715005107,4.49122807017384,14.7163320685846,0
1715005117,4.50735260578025,14.7140232017354,0
1715005127,4.50735260578025,14.7140232017354,0
1715005137,4.43893179321981,14.7114841986456,0
1715005147,4.47861220565914,14.7087050533916,0
1715005157,4.47861220565914,14.7087050533916,0
1715005167,4.47334902929373,14.7045500936554,0
1715005177,4.49791051898459,14.7003075820886,0
1715005187,4.49791051898459,14.7003075820886,0
1715005197,4.46282267656802,14.6949544130125,0
1715005207,4.49999999999803,14.6917925411844,0
1715005217,4.49999999999803,14.6917925411844,0
1715005227,4.47719298246022,14.688433052367,0
1715005237,4.4894736842112,14.6851160887245,0
1715005247,4.4894736842112,14.6851160887245,0
1715005257,4.50350877193352,14.6832875062037,0
1715005267,4.38771929824199,14.6847233562269,0
1715005277,4.38771929824199,14.6847233562269,0
1715005287,4.53684210526375,14.6823694627219,0
1715005297,4.5733493801745,14.6575497694635,0
1715005307,4.5733493801745,14.6575497694635,0
1715005317,4.55614035087358,14.6362346509133,0
1715005327,4.54352471412367,14.6208955701776,0
1715005337,4.54352471412367,14.6208955701776,0
1715005347,4.5522966747234,14.6056990738517,0
1715005357,4.53826153775754,14.5898646999024,0
1715005367,4.53826153775754,14.5898646999024,0
1715005377,4.53475275351915,14.5722742863775,0
1715005387,4.54001592988432,14.554313653683,0
1715005397,4.54001592988432,14.554313653683,0
1715005407,4.57017543859637,14.5358927485071,0
1715005417,4.56842105263302,14.5193154347374,0
1715005427,4.56842105263302,14.5193154347374,0
1715005437,4.55121210101025,14.5030232897876,0
1715005447,4.53684210526742,14.4867136344716,0
1715005457,4.53684210526742,14.4867136344716,0
1715005467,4.53859649123205,14.470113807374,0
1715005477,4.55296648081837,14.453358888462,0
1715005487,4.55296648081837,14.453358888462,0
1715005497,4.55789473684523,14.4367540584026,0
1715005507,4.56457741956583,14.4206445215568,0
1715005517,4.56457741956583,14.4206445215568,0
1715005527,4.59649122807079,14.4052879304548,0
1715005537,4.56491228070121,14.3909719553976,0
1715005547,4.56491228070121,14.3909719553976,0
1715005557,4.59791086986702,14.3768961225045,0
1715005567,4.43475240264045,14.3638934249075,0
1715005577,4.43475240264045,14.3638934249075,0
1715005587,4.41261609608667,14.351511094568,0
1715005597,4.51052631578933,14.3430335758769,0
1715005607,4.51052631578933,14.3430335758769,0
1715005617,4.59824561403287,14.3331627323375,0
1715005627,4.5757734183387,14.3238472175528,0
1715005637,4.5757734183387,14.3238472175528,0
1715005647,4.5933172164307,14.3155122832717,0
1715005657,4.53684210525928,14.3071523341818,0
1715005667,4.53684210525928,14.3071523341818,0
1715005677,4.55438596491006,14.2987973880537,0
1715005687,4.51545444019115,14.2904699582152,0
1715005697,4.51545444019115,14.2904699582152,0
1715005707,4.5666666666644,14.2816672470102,0
1715005717,4.52422640079614,14.2728245121112,0
1715005727,4.52422640079614,14.2728245121112,0
1715005737,4.58103655776512,14.2642744504747,0
1715005747,4.53157894736683,14.2557719169749,0
1715005757,4.53157894736683,14.2557719169749,0
1715005767,4.57368421052723,14.2473969589997,0
1715005777,4.55121210100579,14.2397574364023,0
1715005787,4.55121210100579,14.2397574364023,0
1715005797,4.59331721643437,14.233456206074,0
1715005807,4.55438596491246,14.2250062036726,0
1715005817,4.55438596491246,14.2250062036726,0
1715005827,4.5929824561393,14.2168263612058,0
1715005837,4.57401903852644,14.2087540824168,0
1715005847,4.57401903852644,14.2087540824168,0
1715005857,4.62840481261342,14.1995386268671,0
1715005867,4.61228070174992,14.1898729047596,0
1715005877,4.61228070174992,14.1898729047596,0
1715005887,4.51720883231394,14.1820382666539,0
1715005897,4.55087719298304,14.1920066679474,0
1715005907,4.55087719298304,14.1920066679474,0
1715005917,4.60843722258955,14.198282883467,0
1715005927,4.59122807017673,14.2052119854954,0
1715005937,4.59122807017673,14.2052119854954,0
1715005947,4.64594861070702,14.2109028544899,0
1715005957,4.60559787509804,14.2166262427357,0
1715005967,4.60559787509804,14.2166262427357,0
1715005977,4.65121175013488,14.223292689272,0
1715005987,4.62422675167212,14.2314400124874,0
1715005997,4.62422675167212,14.2314400124874,0
1715006007,4.68421052631592,14.2392646446696,0
1715006017,4.65964912280614,14.2454207891072,0
1715006027,4.65964912280614,14.2454207891072,0
1715006037,4.8105263157895,14.2521297608184,0
1715006047,4.79791157161962,14.2603921521541,0
1715006057,4.79791157161962,14.2603921521541,0
1715006067,4.84385964912435,14.2696201151081,0
1715006077,4.8333333333313,14.2816747514529,0
1715006087,4.8333333333313,14.2816747514529,0
1715006097,4.88070175438449,14.2935918063494,0
1715006107,4.84210526315765,14.305161155404,0
1715006117,4.84210526315765,14.305161155404,0
1715006127,4.87510482493001,14.3160050750044,0
1715006137,4.81370110070253,14.3255932512047,0
1715006147,4.81370110070253,14.3255932512047,0
1715006157,4.86457847220845,14.3349037630277,0
1715006167,4.80735155315142,14.3441042096921,0
1715006177,4.80735155315142,14.3441042096921,0
1715006187,4.73717636078262,14.3532070986024,0
1715006197,4.65296612993948,14.3581925499896,0
1715006207,4.65296612993948,14.3581925499896,0
1715006217,4.83684210526296,14.3648865128156,0
1715006227,4.79615717950242,14.3713253245922,0
1715006237,4.79615717950242,14.3713253245922,0
1715006247,4.84210526315382,14.3770111906249,0
1715006257,4.79649122807181,14.3828521484719,0
1715006267,4.79649122807181,14.3828521484719,0
1715006277,4.80735155315237,14.3886205633735,0
1715006287,4.78947368420594,14.3945090493572,0
1715006297,4.78947368420594,14.3945090493572,0
1715006307,4.79791157161787,14.4003950338601,0
1715006317,4.64210526315695,14.4064110953685,0
1715006327,4.64210526315695,14.4064110953685,0
1715006337,4.63717671166358,14.4122770680243,0
1715006347,4.58070175438592,14.4181155243905,0
1715006357,4.58070175438592,14.4181155243905,0
1715006367,4.61370039894785,14.4238314081936,0
1715006377,4.55789473684092,14.428976954357,0
1715006387,4.55789473684092,14.428976954357,0
1715006397,4.58070175438433,14.4340749723837,0
1715006407,4.5301595433009,14.4390529193282,0
1715006417,4.5301595433009,14.4390529193282,0
1715006427,4.55822962024734,14.4440358692346,0
1715006437,4.52665078368005,14.448956282119,0
1715006447,4.52665078368005,14.448956282119,0
1715006457,4.58245614035167,14.4535515024895,0
1715006467,4.540350877197,14.4597251572931,0
1715006477,4.540350877197,14.4597251572931,0
1715006487,4.57017543859988,14.4670920184749,0
1715006497,4.39440138386598,14.4768778116645,0
1715006507,4.39440138386598,14.4768778116645,0
1715006517,4.55121210100913,14.4879668763908,0
1715006527,4.53333333333736,14.4980928709796,0
1715006537,4.53333333333736,14.4980928709796,0
1715006547,4.55789473684045,14.5082288714919,0
1715006557,4.51403508772162,14.5183323527528,0
1715006567,4.51403508772162,14.5183323527528,0
1715006577,4.55472086062967,14.5264496581977,0
1715006587,4.52314202406669,14.5329785232858,0
1715006597,4.52314202406669,14.5329785232858,0
1715006607,4.57894736842209,14.5395549165106,0
1715006617,4.52948957715526,14.5458936690521,0
1715006627,4.52948957715526,14.5458936690521,0
1715006637,4.54385964912307,14.5515069921393,0
1715006647,4.46842105263164,14.555469337848,0
1715006657,4.46842105263164,14.555469337848,0
1715006667,4.51720883231282,14.5587312689112,0
1715006677,4.47510342141588,14.5592515769336,0
1715006687,4.47510342141588,14.5592515769336,0
1715006697,4.51403508771875,14.5596893360869,0
1715006707,4.48947368421088,14.5600270360053,0
1715006717,4.48947368421088,14.5600270360053,0
1715006727,4.51578947368626,14.5603847477707,0
1715006737,4.46140350877008,14.5607699758257,0
1715006747,4.46140350877008,14.5607699758257,0
1715006757,4.48913855837695,14.561432868258,0
1715006767,4.4561403508741,14.5621582977122,0
1715006777,4.4561403508741,14.5621582977122,0
1715006787,4.4968263269263,14.5631814033908,0
1715006797,4.37719298245436,14.5652025999392,0
1715006807,4.37719298245436,14.5652025999392,0
1715006817,4.60526315789442,14.5690498775275,0
1715006827,4.61754385964828,14.5727445647823,0
1715006837,4.61754385964828,14.5727445647823,0
1715006847,4.7350877192987,14.5763491987257,0
1715006857,4.67192982456127,14.5798287586251,0
1715006867,4.67192982456127,14.5798287586251,0
1715006877,4.72280701754452,14.5835084369947,0
1715006887,4.69858000498159,14.5871255783424,0
1715006897,4.69858000498159,14.5871255783424,0
1715006907,4.74243950021175,14.5907677344988,0
1715006917,4.70668318134657,14.5946250180107,0
1715006927,4.70668318134657,14.5946250180107,0
1715006937,4.77050957715867,14.5988850399437,0
1715006947,4.75647453868529,14.6029624537726,0
1715006957,4.75647453868529,14.6029624537726,0
1715006967,4.79857965410845,14.6071149120279,0
1715006977,4.76491228070286,14.6112723732449,0
1715006987,4.76491228070286,14.6112723732449,0
1715006997,4.82105263158223,14.6152647367241,0
1715007007,4.77861325829099,14.6193196372252,0
1715007017,4.77861325829099,14.6193196372252,0
1715007027,4.85087719298448,14.6233069977427,0
1715007037,4.80559717334394,14.6075901933945,0
1715007047,4.80559717334394,14.6075901933945,0
1715007057,4.87685921705216,14.5920760089973,0
1715007067,4.83684210526264,14.5769570585787,0
1715007077,4.83684210526264,14.5769570585787,0
1715007087,4.84177137463536,14.5622458495429,0
1715007097,4.62807017543448,14.5496984214655,0
1715007107,4.62807017543448,14.5496984214655,0
1715007117,4.61194600682953,14.5357926892721,0
1715007127,4.63475310439768,14.5282807421994,0
1715007137,4.63475310439768,14.5282807421994,0
1715007147,4.71228070175402,14.520581184061,0
1715007157,4.64561403508654,14.5129241510974,0
1715007167,4.64561403508654,14.5129241510974,0
1715007177,4.69966561286292,14.5053971951395,0
1715007187,4.65964912280917,14.4979077613947,0
1715007197,4.65964912280917,14.4979077613947,0
1715007207,4.71086066364605,14.4905058794807,0
1715007217,4.67368421052638,14.4830914901622,0
1715007227,4.67368421052638,14.4830914901622,0
1715007237,4.68070175438762,14.4755945519748,0
1715007247,4.65054263348186,14.4680675960168,0
1715007257,4.65054263348186,14.4680675960168,0
1715007267,4.68596491228024,14.4606106815235,0
1715007277,4.60877192982226,14.4531362566639,0
1715007287,4.60877192982226,14.4531362566639,0
1715007297,4.65472050974967,14.4458044162144,0
1715007307,4.62456140351048,14.4384825816884,0
1715007317,4.62456140351048,14.4384825816884,0
1715007327,4.68421052631641,14.4311407353153,0
1715007337,4.60735225490487,14.4237738741335,0
1715007347,4.60735225490487,14.4237738741335,0
1715007357,4.63124432015227,14.4162719329843,0
1715007367,4.59507159623961,14.4087149592559,0
1715007377,4.59507159623961,14.4087149592559,0
1715007387,4.62456140351144,14.4009703744617,0
1715007397,4.58596491227902,14.3923277580328,0
1715007407,4.58596491227902,14.3923277580328,0
1715007417,4.4898088076849,14.3817489954053,0
1715007427,4.44561403509174,14.3713253245922,0
1715007437,4.44561403509174,14.3713253245922,0
1715007447,4.57543859648931,14.3637483390167,0
1715007457,4.54244020196329,14.3561663504795,0
1715007467,4.54244020196329,14.3561663504795,0
1715007477,4.55087719298096,14.3485018130734,0
1715007487,4.55789473684012,14.3409648511919,0
1715007497,4.55789473684012,14.3409648511919,0
1715007507,4.52456140350925,14.3335079366985,0
1715007517,4.52456140350607,14.3257458415382,0
1715007527,4.52456140350607,14.3257458415382,0
1715007537,4.53191392310758,14.3176985775579,0
1715007547,4.54736842105345,14.3099064646271,0
1715007557,4.54736842105345,14.3099064646271,0
1715007567,4.56491228070232,14.3018291828763,0
1715007577,4.54001592988288,14.2896594784112,0
1715007587,4.54001592988288,14.2896594784112,0
1715007597,4.51754385964642,14.2775322991211,0
1715007607,4.51052631579205,14.2657778404816,0
1715007617,4.51052631579205,14.2657778404816,0
1715007627,4.56808620380965,14.254085918864,0
1715007637,4.64594861071006,14.2620631413797,0
1715007647,4.64594861071006,14.2620631413797,0
1715007657,4.71228070175594,14.269845248387,0
1715007667,4.74703420012056,14.276316579415,0
1715007677,4.74703420012056,14.276316579415,0
1715007687,4.8003340339172,14.282482729776,0
1715007697,4.8245614035115,14.2880185069561,0
1715007707,4.8245614035115,14.2880185069561,0
1715007717,4.84210526315701,14.293356667147,0
1715007727,4.77192982456394,14.2925211725341,0
1715007737,4.77192982456394,14.2925211725341,0
1715007747,4.89298245613914,14.2940095536558,0
1715007757,4.93157894736678,14.2984847029441,0
1715007767,4.93157894736678,14.2984847029441,0
1715007777,4.91052631578913,14.303132454413,0
1715007787,4.97368421052782,14.3077877103245,0
1715007797,4.97368421052782,14.3077877103245,0
1715007807,4.95964912280646,14.3138387925652,0
1715007817,4.98563152853234,14.3200074444071,0
1715007827,4.98563152853234,14.3200074444071,0
1715007837,4.9315789473679,14.3255582304724,0
1715007847,4.95931564672389,14.3168880977539,0
1715007857,4.95931564672389,14.3168880977539,0
1715007867,4.93191251960625,14.3082354754014,0
1715007877,4.98596491227945,14.299582853049,0
1715007887,4.98596491227945,14.299582853049,0
1715007897,4.96666666666595,14.2909127203304,0
1715007907,4.96491228070084,14.2824151897924,0
1715007917,4.96491228070084,14.2824151897924,0
1715007927,4.85580651159819,14.2746005635336,0
1715007937,4.82982456140555,14.2672537141988,0
1715007947,4.82982456140555,14.2672537141988,0
1715007957,4.74068512040172,14.2600619566784,0
1715007967,4.71754385964983,14.2529427421033,0
1715007977,4.71754385964983,14.2529427421033,0
1715007987,4.68245614035049,14.2457785008725,0
1715007997,4.6610689862031,14.2392321254182,0
1715008007,4.6610689862031,14.2392321254182,0
1715008017,4.63157894736725,14.2349220738677,0
1715008027,4.55263157895086,14.2306270312025,0
1715008037,4.55263157895086,14.2306270312025,0
1715008047,4.6631578947386,14.2406379576709,0
1715008057,4.7137007498275,14.2506964122761,0
1715008067,4.7137007498275,14.2506964122761,0
1715008077,4.7035087719323,14.2608274098266,0
1715008087,4.69615682862341,14.2708583481421,0
1715008097,4.69615682862341,14.2708583481421,0
1715008107,4.68596491228231,14.281084401966,0
1715008117,4.71228070175243,14.2913204617133,0
1715008127,4.71228070175243,14.2913204617133,0
1715008137,4.70033438479146,14.3015490170181,0
1715008147,4.72598149466962,14.3117800738037,0
1715008157,4.72598149466962,14.3117800738037,0
1715008167,4.66106898621044,14.3218335254471,0
1715008177,4.6754385964891,14.3360969694059,0
1715008187,4.6754385964891,14.3360969694059,0
1715008197,4.64770299051817,14.3505155051791,0
1715008207,4.68947368421333,14.3646188543618,0
1715008217,4.68947368421333,14.3646188543618,0
1715008227,4.6505426334801,14.3788597849927,0
1715008237,4.68771929824727,14.3929556297328,0
1715008247,4.68771929824727,14.3929556297328,0
1715008257,4.70350877192767,14.407048972992,0
1715008267,4.77861325829402,14.4208396370652,0
1715008277,4.77861325829402,14.4208396370652,0
1715008287,4.75614035088129,14.4346553159471,0
1715008297,4.77894736842246,14.4467449730241,0
1715008307,4.77894736842246,14.4467449730241,0
1715008317,4.71228070175306,14.4590247426477,0
1715008327,4.61720918319007,14.4711018923203,0
1715008337,4.61720918319007,14.4711018923203,0
1715008347,4.67226430784726,14.481350459472,0
1715008357,4.68212169165133,14.4887248250965,0
1715008367,4.68212169165133,14.4887248250965,0
1715008377,4.70384314440753,14.4957489833982,0
1715008387,4.71403508771849,14.5027931535469,0
1715008397,4.71403508771849,14.5027931535469,0
1715008407,4.70877192982412,14.5083664529401,0
1715008417,4.74527980799825,14.5140773337816,0
1715008427,4.74527980799825,14.5140773337816,0
1715008437,4.70350877193118,14.5204235907657,0
1715008447,4.75296577906603,14.541025787266,0
1715008457,4.75296577906603,14.541025787266,0
1715008467,4.74385964912361,14.5616179778429,0
1715008477,4.7842105263154,14.5827404823656,0
1715008487,4.7842105263154,14.5827404823656,0
1715008497,4.76173767811043,14.6039430342763,0
1715008507,4.79507089448743,14.6250155091814,0
1715008517,4.79507089448743,14.6250155091814,0
1715008527,4.76315789473822,14.6440042505163,0
1715008537,4.79440278737915,14.6624726838288,0
1715008547,4.79440278737915,14.6624726838288,0
1715008557,4.72138694250064,14.6808585682724,0
1715008567,4.75472015887286,14.6991268831148,0
1715008577,4.75472015887286,14.6991268831148,0
1715008587,4.71019196558305,14.7173676816675,0
1715008597,4.7329990631547,14.7350106262908,0
1715008607,4.7329990631547,14.7350106262908,0
1715008617,4.6898081059375,14.7502546507532,0
1715008627,4.63333333333284,14.7654811648496,0
1715008637,4.63333333333284,14.7654811648496,0
1715008647,4.5933172164323,14.7629246513936,0
1715008657,4.72456140350963,14.7648557946304,0
1715008667,4.72456140350963,14.7648557946304,0
1715008677,4.70033438479449,14.7657963514401,0
1715008687,4.72280701754532,14.7667068904792,0
1715008697,4.72280701754532,14.7667068904792,0
1715008707,4.69682562516996,14.7663942053696,0
1715008717,4.75472015887733,14.7470852744825,0
1715008727,4.75472015887733,14.7470852744825,0
1715008737,4.71720953406909,14.7293447721051,0
1715008747,4.72807017544017,14.7116142756512,0
1715008757,4.72807017544017,14.7116142756512,0
1715008767,4.67894736842171,14.6943415501977,0
1715008777,4.72280701754404,14.6786722739862,0
